Establishment ID,Establishment Name,Establishment Type,Establishment Address
10791708,MAZDAR,Restaurant,1606 QUEEN ST E
10800199,MAZEED FRIED CHICKEN,Restaurant,876 BROWNS LINE
10796295,MAZZA KEBAB AND GRILL,Restaurant,"2737 KEELE ST, Unit-27"
10735040,MB THE PLACE TO BE,Restaurant,3434 BATHURST ST
10483480,MC DONALDS,Restaurant,883 BLOOR ST W
10690175,MC DONALDS RESTAURANT,Restaurant,"1168 ST CLAIR AVE W, Flr-MAIN"
10228520,MC NIES THE FISH AND CHIP PEOPLE,Restaurant,315 BURNHAMTHORPE RD
10788498,MCCAFE,Food Take Out,65 FRONT ST W
9005211,MCCALL CENTRE FOR CONTINUING CARE,Institutional Food Services,140 SHERWAY DR
10524874,MCCARTHY TETRAULT - COMPASS GROUP OF CANADA,Cafeteria - Private Access,"66 WELLINGTON ST W, FL-53"
10622628,MCCORMICK ARENA,Cafeteria - Public Access,179 BROCK AVE
10767518,MCCORMICK PARK CAFE,Food Take Out,66 SHERIDAN AVE
10692027,MCCOWAN FISH & CHIPS,Restaurant,623 MCCOWAN RD
10726531,MCCOWAN RETIREMENT RESIDENCE,Retirement Homes(Licensed),2881 EGLINTON AVE E
9009800,MCDONALD'S,Restaurant,6170 BATHURST ST
9009801,MCDONALD'S,Restaurant,"345 BLOOR ST E, Unit-12"
9009803,MCDONALD'S,Food Take Out,2365 DUNDAS ST W
9009805,MCDONALD'S,Restaurant,700 KING ST W
9009811,MCDONALD'S,Food Take Out,121 FRONT ST E
9009834,MCDONALD'S,Restaurant,"3495 LAWRENCE AVE E, Cb018d"
9009835,MCDONALD'S,Restaurant,1280 MARKHAM RD
9009838,MCDONALD'S,Restaurant,3305 SHEPPARD AVE E
9009846,MCDONALD'S,Restaurant,395 BAMBURGH CRCL
9009849,MCDONALD'S,Restaurant,4333 BLOOR ST W
9009863,MCDONALD'S,Restaurant,195 NORTH QUEEN ST
9009866,MCDONALD'S,Restaurant,1125 SHEPPARD AVE E
9009867,MCDONALD'S,Restaurant,3850 SHEPPARD AVE E
9009871,MCDONALD'S,Restaurant,"2900 WARDEN AVE, Unit-159"
9009893,MCDONALD'S,Restaurant,3150 ST CLAIR AVE E
9009896,MCDONALD'S,Restaurant,2870 EGLINTON AVE E
9009897,MCDONALD'S,Restaurant,2480 GERRARD ST E
9009902,MCDONALD'S,Restaurant,675 YONGE ST
9041980,MCDONALD'S,Restaurant,1960 EGLINTON AVE E
9052300,MCDONALD'S,Restaurant,2260 MARKHAM RD
9066012,MCDONALD'S,Restaurant,165 NORTH QUEEN ST
9094667,MCDONALD'S,Restaurant,785 MILNER AVE
9224290,MCDONALD'S,Restaurant,552 YONGE ST
9337934,MCDONALD'S,Restaurant,470 YONGE ST
9394433,MCDONALD'S,Restaurant,25 CARRIER DR
9395542,MCDONALD'S,Restaurant,20 EGLINTON AVE E
9399911,MCDONALD'S,Restaurant,2936 FINCH AVE E
9406355,MCDONALD'S,Restaurant,150 RIMROCK RD
10223243,MCDONALD'S,Restaurant,1900 EGLINTON AVE E
10223839,MCDONALD'S,Restaurant,29-31 WOODWARD AVE
10227082,MCDONALD'S,Restaurant,85 ELLESMERE RD
10256354,MCDONALD'S,Restaurant,127 CHURCH ST
10279719,MCDONALD'S,Restaurant,5995 STEELES AVE E
10286748,MCDONALD'S,Restaurant,1000 ISLINGTON AVE
10318553,MCDONALD'S,Food Take Out,11 ST CLAIR AVE E
10327609,MCDONALD'S,Restaurant,2736 LAKE SHORE BLVD W
10335639,MCDONALD'S,Restaurant,10 THE QUEENSWAY
10351668,MCDONALD'S,Restaurant,123 YONGE ST
10354718,MCDONALD'S,Restaurant,3400 YONGE ST
10357243,MCDONALD'S,Restaurant,2362 FINCH AVE W
10357941,MCDONALD'S,Restaurant,3030 DON MILLS RD E
10363314,MCDONALD'S,Restaurant,160 SPADINA AVE
10365481,MCDONALD'S,Restaurant,808 YORK MILLS RD
10368527,MCDONALD'S,Food Court Vendor,109 MC CAUL ST
10368545,MCDONALD'S,Food Court Vendor,"1800 SHEPPARD AVE E, Unit-301"
10370044,MCDONALD'S,Restaurant,7431 KINGSTON RD
10378731,MCDONALD'S,Restaurant,1890 AVENUE RD
10453816,MCDONALD'S,Restaurant,1000 GERRARD ST E
10479913,MCDONALD'S,Restaurant,1045 PAPE AVE
10482477,MCDONALD'S,Restaurant,356 YONGE ST
10488052,MCDONALD'S,Restaurant,1735 DANFORTH AVE
10510971,MCDONALD'S,Restaurant,2116 KIPLING AVE
10543617,MCDONALD'S,Food Take Out,25 THE WEST MALL
10549974,MCDONALD'S,Restaurant,344 BATHURST ST
10567373,MCDONALD'S,Restaurant,2267 ISLINGTON AVE
10592082,MCDONALD'S,Restaurant,3929 KEELE ST
10614023,MCDONALD'S,Restaurant,"300 BOROUGH DR, - #3"
10616761,MCDONALD'S,Restaurant,1831 FINCH AVE W
10667604,MCDONALD'S,Restaurant,4808 YONGE ST
10678256,MCDONALD'S,Restaurant,630 KEELE ST
10688413,MCDONALD'S,Restaurant,710 ST CLAIR AVE W
10694665,MCDONALD'S,Restaurant,1100 KING ST W
10696999,MCDONALD'S,Restaurant,"2625 WESTON RD, Unit-F"
10760420,MCDONALD'S,Restaurant,2 INGRAM DR
10765182,MCDONALD'S,Restaurant,2701 LAWRENCE AVE E
10767137,MCDONALD'S,Restaurant,17 WILLIAM KITCHEN RD
10769190,MCDONALD'S,Restaurant,900 DUFFERIN ST
10774419,MCDONALD'S,Restaurant,"1305 LAWRENCE AVE W, Unit-340"
10776703,MCDONALD'S,Restaurant,4435 KINGSTON RD
10793222,MCDONALD'S,Restaurant,1571 SANDHURST CRCL
10794687,MCDONALD'S,Food Court Vendor,"65 FRONT ST W, Bsmt-CRU472/470"
10436770,MCDONALD'S,Restaurant,2020 JANE ST
10631814,MCDONALD'S,Restaurant,196 BLOOR ST W
10331262,MCDONALD'S #14533,Food Take Out,"300 BOROUGH DR, Unit-22a"
10694461,MCDONALD'S RESTAURANTS,Restaurant,2525 ST CLAIR AVE W
10696820,MCDONALD'S RESTAURANTS,Restaurant,2781 DUFFERIN ST
9408900,MCDONALD'S RESTAURANTS OF CANADA LIMITED,Cafeteria - Public Access,1 MCDONALD'S PL
10664412,MCDONALDS,Restaurant,747 DON MILLS RD
10695957,MCDONALDS,Restaurant,1735 KIPLING AVE
10343241,MCEWAN,Supermarket,38 KARL FRASER RD
9009909,MCGREGOR JUNIOR Y ( YMCA),Child Care - Catered,555 MORTIMER AVE
10478219,MCKEE MCKIDS,Child Care - Catered,35 CHURCH AVE
9402157,MCMURPHY'S PUB,Restaurant,381 EGLINTON AVE E
9009917,MCMURRICH SPROUTS DAY CARE CENTRE,Child Care - Food Preparation,115 WINONA DR
9009918,MCNICOLL AVENUE CHILD CARE PROGRAM,Child Care - Food Preparation,155 MCNICOLL AVE
9017562,MCVEIGH'S NEW WINDSOR TAVERN,Restaurant,"124 CHURCH ST, Unit-2"
10649789,MDA DISCOUNT PHARMACY,Food Store (Convenience/Variety),4125 LAWRENCE AVE E
10783187,ME LOVE FOOD HUB,Restaurant,15 ST CLAIR AVE W
10551294,ME VA ME,Food Court Vendor,600 UNIVERSITY AVE
10702350,ME VA ME EAST MEDITERRANEAN,Restaurant,1560 AVENUE RD
10689726,ME VA ME KITCHEN EXPRESS,Restaurant,"860 YORK MILLS RD, Unit-01"
9009925,MEADOWVALE DAY CARE CENTRE,Child Care - Food Preparation,761 MEADOWVALE RD
10718740,MEADOWVALE EAST FOOD BANK,Food Bank,"1510 WARDEN AVE, Bldg-0"
10552887,MEALS ON WHEELS,Community Kitchen (Meal Program),80 SHEPPARD AVE W
10788241,MEALTORS JAMAICAN FUSION CUISINE,Restaurant,"900 ALBION RD, Unit-30"
10652094,MEAN BAO,Food Take Out,333 BAY ST
10743966,MEAN BAO,Food Court Vendor,65 FRONT ST W
10744351,MEAN BAO,Food Court Vendor,100 KING ST W
10614367,MEARA'S CONFECTIONS,Bake Shop,"1960 LAWRENCE AVE E, Unit-12"
10806868,MEAT ON MILLIKEN,Food Store (Convenience/Variety),"23 MILLIKEN BLVD, Unit-B5"
10805793,MEATAA SEVEN,Restaurant,"5285 YONGE ST, Flr-2"
10649395,MEATPOINT,Restaurant,1021 WILSON AVE
10784996,MEATY EATS,Food Store (Convenience/Variety),2288 BLOOR ST W
10670223,MEC,Food Store (Convenience/Variety),300 QUEEN ST W
10667460,MECAIROS CAKE,Restaurant,5555 EGLINTON AVE W
10759356,MECCA HALAL PIZZA,Restaurant,3238 EGLINTON AVE E
10537524,MEDA LOUNGE,Restaurant,1397 DANFORTH AVE
10790801,MEDI-PLACE / GUARDIAN PHARMACY,Food Store (Convenience/Variety),"3300 BLOOR ST W, Unit-146"
10381959,MEDIA BUZZ,Restaurant,21 COLONEL SAMUEL SMITH PARK DR
9410768,MEDICARE DRUG MART,Food Store (Convenience/Variety),599 PARLIAMENT ST
9009946,MEDIEVAL TIMES DINNER & TOURNAMENT,Restaurant,10 DUFFERIN ST
10800198,MEDINA SPICE,Food Take Out,1943 WESTON RD
10790706,MEDITERRANEAN SPECIALTIES - EC 4242 - CNE 2024,Fairs / Festivals / Special Occasions,100 PRINCES BLVD
10640445,MEECHIE'S BBQ & JERK,Food Take Out,1189 WESTON RD
10621098,MEET FRESH,Restaurant,"5315 YONGE ST, Flr-2"
10759811,MEET SUSHI & BOIL,Restaurant,"4630 KINGSTON RD, Unit-9-10"
10565492,MEET YOU 177,Restaurant,177 COLLEGE ST
10223665,MEETING ROOM SERVERY,Serving Kitchen,301 FRONT ST W
10804698,MEF FOODS INC,Food Take Out,"187 HIGHBOURNE RD, Bldg-B"
10658809,MEGA SAVE,Food Store (Convenience/Variety),2011 DUFFERIN ST
10222641,MEGA WRAPS,Food Take Out,200 ELIZABETH ST
10713445,MEGAS,Restaurant,402 DANFORTH AVE
10770994,MEGUMI MAZESOBA,Restaurant,"46 ST CLAIR AVE E, Bldg-101"
10805510,MEHFILL INDIAN CUISINE,Restaurant,2590 YONGE ST
10807826,MEHFIL SHAWARMA & KATHI ROLL,Food Take Out,"4286 KINGSTON RD, Unit-1"
10808966,MEHFILL INDIAN CUISEINE,Restaurant,2120 QUEEN ST E
10717053,MEHFILL INDIAN CUISINE,Restaurant,"2687 KIPLING AVE, Unit-1"
10815050,MEHMAN RESTAURANT,Food Take Out,2789 DANFORTH AVE
10501627,MEI CONVENIENCE,Food Store (Convenience/Variety),236 SHUTER ST
10809496,MEKAN COFFEE & LOUNGE,Restaurant,878 WILSON AVE
10789111,MEKAN MDS,Restaurant,817 QUEEN ST W
10373813,MEKONG RIVER RESTAURANT,Restaurant,5468 DUNDAS ST W
10813412,MELANGE PATISSERIE,Bake Shop,2354 YONGE ST
10392113,MELEWA BAKERY,Bakery,"21 TROJAN GT, Unit-7"
9009986,MELITA SOCCER CLUB INC.,Private Club,3336 DUNDAS ST W
10222470,MELLACI VARIETY SHOP,Food Store (Convenience/Variety),1117A DUFFERIN ST
10768290,MELLIS CHOCOLATE,Food Take Out,"5418 YONGE ST, Unit-10-11"
10290583,MELO'S KITCHEN,Food Court Vendor,"40 CARL HALL RD, E6"
10769883,MELODY VILLAGE JUNIOR SCHOOL(STUDENT NUTRITION),Student Nutrition Site,520 SILVERSTONE DR
10646910,MELROSE ON ADELAIDE/PICCOLO CAFFE E VINO,Restaurant,270 ADELAIDE ST W
9419384,MELROSE VARIETY UNIT #13,Food Store (Convenience/Variety),140 LA ROSE AVE
10787899,MELT N DIP,Food Take Out,53 ADELAIDE ST E
10593051,MELTWICH,Restaurant,704A THE QUEENSWAY
10735512,MELTWICH,Restaurant,"105 THE POND RD, Unit-90"
10761988,MELTWICH,Restaurant,"2295 SHEPPARD AVE W, Unit-C-5"
10780121,MELTWICH,Restaurant,"4525 KINGSTON RD, Unit-H9"
10411514,MEMBERS LOUNGE,Restaurant,317 DUNDAS ST W
10468090,MEMORIES OF AFRICA,Food Store (Convenience/Variety),3889 BATHURST ST
10801318,MENALI,Restaurant,471 DANFORTH AVE
10805206,MENALON BAKERY,Supermarket,811 ST CLAIR AVE W
10567057,MENAMI RESTAURANT,Restaurant,5469 YONGE ST
10456475,MENCHIE'S,Restaurant,518 ST CLAIR AVE W
10577657,MENCHIE'S,Ice Cream / Yogurt Vendors,623 COLLEGE ST
9392620,MENDOZA'S BAKERY,Bakery,"1071 DANFORTH RD, Unit-6"
10716105,MENGISTU BUTCHER SHOP & TAKEOUT,Food Take Out,2009 DANFORTH AVE
10631097,MENGRAI THAI RESTAURANT,Restaurant,82 ONTARIO ST
10752150,MENICURE GROOMING LTD,Cafeteria - Public Access,"685 QUEEN ST W, Unit-GF2"
10776186,MERCADO,Restaurant,682 CALEDONIA RD
10776769,MERCADO DE CARNE,Butcher Shop,1301 ST CLAIR AVE W
10726725,MERCATINO E VINI,Restaurant,1091 QUEEN ST E
10515816,MERCATOR EURO MINI MART,Food Take Out,2046 SHEPPARD AVE E
10339689,MERCATTO,Restaurant,101 COLLEGE ST
10287349,MERCI MON AMI,Restaurant,"171 EAST LIBERTY ST, Unit-107"
10801209,MERCURY ESPRESSO,Food Take Out,465 KING ST E
10237695,MERCURY ESPRESSO BAR,Restaurant,915 QUEEN ST E
10372466,MERIDIAN HALL,Banquet Facility,1 FRONT ST E
10760932,MERITWINNI AFROFOODIES,Supermarket,2030 WESTON RD
10783556,MERLOT,Restaurant,2994 BLOOR ST W
10315261,MERMAID CAFE,Food Take Out,1 CENTRE ISLAND PK
10783730,MERMAIDS FIND,Food Take Out,1550 EGLINTON AVE W
10751623,MEROS MIND FLIPPIN CHICKEN,Restaurant,"2183 LAKE SHORE BLVD W, Bldg-12"
10527325,MESCHINO BANANA CO.,Food Depot,1613 ST CLAIR AVE W
10774957,MESS HALL COLLECTIVE,Food Take Out,1125 GERRARD ST E
9095268,MESSINA ITALIAN BAKERY,Food Take Out,19 SCARLETT RD
9061196,MESSINI AUTHENTIC GYROS,Restaurant,445 DANFORTH AVE
10808325,META - CULINARY BACK OF HOUSE,Cafeteria - Private Access,"199 BAY ST, Flr-13"
9010032,METAMORPHOSIS CHILD CARE CENTRE,Child Care - Catered,40 DONLANDS AVE
9005761,METRO,Supermarket,80 FRONT ST E
10322588,METRO,Supermarket,40 EGLINTON SQ
10323256,METRO,Supermarket,"1411 LAWRENCE AVE W, Unit-3"
10323945,METRO,Supermarket,1050 DON MILLS RD
10324203,METRO,Supermarket,1090 WILSON AVE
10324555,METRO,Supermarket,15 ELLESMERE RD
10325092,METRO,Supermarket,3090 BATHURST ST
10325268,METRO,Supermarket,89 GOULD ST
10325286,METRO,Supermarket,250 THE EAST MALL
10326728,METRO,Supermarket,"425 BLOOR ST W, Unit-1"
10326909,METRO,Supermarket,261 PORT UNION RD
10326929,METRO,Supermarket,2900 WARDEN AVE
10327553,METRO,Supermarket,291 YORK MILLS RD
10328276,METRO,Supermarket,656 EGLINTON AVE E
10328534,METRO,Supermarket,100 LYNN WILLIAMS ST
10328787,METRO,Supermarket,2300 YONGE ST
10328991,METRO,Supermarket,201 LLOYD MANOR RD
10329938,METRO,Supermarket,3142 YONGE ST
10329969,METRO,Supermarket,444 YONGE ST
10332355,METRO,Supermarket,3221 EGLINTON AVE E
10339866,METRO,Supermarket,1500 ROYAL YORK RD
10349719,METRO,Supermarket,2155 ST CLAIR AVE W
10449414,METRO,Supermarket,600 SHEPPARD AVE W
10558847,METRO,Supermarket,20 CHURCH AVE
10599068,METRO,Restaurant,1230 QUEEN ST W
10685718,METRO,Supermarket,6201 BATHURST ST
10325697,METRO,Supermarket,16 WILLIAM KITCHEN RD
10324659,METRO #37,Supermarket,3003 DANFORTH AVE
10323905,METRO (STORE #442),Supermarket,"735 COLLEGE ST, Unit-2"
10455736,METRO - BENTO NOUVEAU,Food Take Out,3090 BATHURST ST
10744066,METRO - FREEZER DISTRIBUTION CENTRE,Food Depot,190 THE WEST MALL
10767591,METRO - LA DEE DA GOURMET SAUCES (RWF 2023),Fairs / Festivals / Special Occasions,100 PRINCES BLVD
10694266,METRO - RAWF 2019,Food Take Out,100 PRINCES BLVD
9000191,METRO DISTRIBUTION CENTRE,Food Depot,170 THE WEST MALL
10723411,METRO DISTRIBUTION CENTRE,Food Depot,"75 VICKERS RD, Bldg-1"
10309042,METRO DISTRIBUTION CENTRE (COLD CHAIN),Food Depot,5559 DUNDAS ST W
9010038,METRO HALL CHILD CARE CENTRE,Child Care - Catered,55 JOHN ST
10767595,METRO LOCAL - TOM SMELLIE (RWF 2023),Fairs / Festivals / Special Occasions,100 PRINCES BLVD
10767592,METRO LOCALLY SOURCED BOOTH 100 PRINCES BLVD (RWF 2023),Fairs / Festivals / Special Occasions,100 PRINCES BLVD
10608658,METRO PIZZA AND CHICKEN,Food Take Out,"1856 KEELE ST, Unit-1"
10767585,METRO/GREEN TABLE FOODS (RWF 2023),Fairs / Festivals / Special Occasions,100 PRINCES BLVD
10202834,METROPOLITAN GREEK ORTHODOX CENTER,Banquet Facility,3840 FINCH AVE E
10799570,METROPOLITAN HOTEL,Cafeteria - Private Access,"22 METROPOLITAN RD, Bldg-1"
10811542,MEVAME EAT MEDITERRANEAN,Restaurant,"2 ALEXANDER ST, Bldg--"
10803120,MEXHICO,Restaurant,26 BALDWIN ST
10797582,MEXICAN STREET FOOD (RAWF 2023),Fairs / Festivals / Special Occasions,100 PRINCES BLVD
10761845,MEXICAN STREET FOOD - FB BOOTH 504 - CNE 2024,Food Take Out,2 STRACHAN AVE
10716530,MEXITACO,Restaurant,2496 KINGSTON RD
10745442,MEXITACO,Restaurant,"1601 BIRCHMOUNT RD, Bldg-1"
10805146,MEXOLOGY BARRIO KITCHEN,Food Take Out,1860 EGLINTON AVE W
10763865,MEYERS VARIETY,Food Store (Convenience/Variety),2223 JANE ST
10787641,MEZA GROUP,Food Caterer,"411 RICHMOND ST E, Bsmt-3"
10743894,MEZA RESTO BAR,Restaurant,664 THE QUEENSWAY
10786183,MEZCALERO & TAPAS,Restaurant,"509 BLOOR ST W, Unit-UPPER"
10795221,MEZCANTINA,Restaurant,640 CHURCH ST
9010067,MEZES,Restaurant,456 DANFORTH AVE
10781250,MEZES,Restaurant,440 DANFORTH AVE
10602773,MEZGOUF MIDDLE EASTERN CUISINE,Restaurant,843 KIPLING AVE
10718948,MEZON LATINO,Food Court Vendor,"9 MILVAN DR, Unit-201"
10808572,MEZZ PRODUCTION KITCHEN (PK),Commissary,1 BLUE JAYS WAY
10779711,MEZZA NOTTE TRATTORIA,Restaurant,3169 DUFFERIN ST
9010070,MEZZETTA RESTAURANT,Restaurant,681 ST CLAIR AVE W
10767313,MFC DUNDAS & BLOOR,Commissary,2290 DUNDAS ST W
10754189,MGR DE CHARBONNEL CAFETERIA,Cafeteria - Private Access,110 DREWRY AVE
10776851,MGR DE CHARBONNEL CAFETERIA,Student Nutrition Site,110 DREWRY AVE
10786983,MHEL,Restaurant,1059 BLOOR ST W
10811860,MI AMOR MEXICAN STORE,Food Take Out,615 MOUNT PLEASANT RD
10812629,MI BOWL,Food Caterer,"76 DENSLEY AVE, Unit-A1"
10698327,MI FUEL,Food Store (Convenience/Variety),5818 SHEPPARD AVE E
10698655,MI HITO SUSHI LABORATORY,Food Court Vendor,55 AVENUE RD
10698655,MI'HITO SUSHI LABORATORY,Food Court Vendor,55 AVENUE RD
10756334,MI MI VIETNAMESE RESTAURANT,Restaurant,686 GERRARD ST E
10594172,MI'HITO SUSHI LABORATORY,Restaurant,285 COLLEGE ST
10695676,MIA BRUNCH BAR,Restaurant,2140 YONGE ST
10712144,MIAMI WINGS,Restaurant,594 MARLEE AVE
10786901,MICCHYS AFRICAN CARIBBEAN MARKET,Food Store (Convenience/Variety),"3117 DUFFERIN ST, Unit-B"
9015419,MICHAEL GARRON HOSPITAL,Institutional Food Services,825 COXWELL AVE
10814446,MICHAEL POWER / ST JOSEPH H.S. - SNP,Student Nutrition Site,105 ERINGATE DR
9381228,MICHAEL POWER/ST. JOSEPH HIGH SCHOOL,Secondary School Food Services,105 ERINGATE DR
9010093,MICHEL'S BAKERY CAFE,Restaurant,"3401 DUFFERIN ST, Unit-R2"
10656015,MICHI SUSHI,Restaurant,126 WILLOWDALE AVE
10789541,MICHOACANADA,Food Take Out,"9 MILVAN DR, Unit-406"
10693881,MICK & BEAN LATIN BAR & LOUNGE,Restaurant,1635 LAWRENCE AVE W
9023251,MICK E. FYNN'S,Restaurant,"45 CARLTON ST, Unit-1"
10757451,MICRO MARKET,Cafeteria - Private Access,855 YORK MILLS RD
10467591,MIDFIELD,Restaurant,1434 DUNDAS ST W
10558310,MIDI BISTRO,Restaurant,168 MC CAUL ST
9044903,MIDLAND CHILDCARE CENTRE,Child Care - Food Preparation,4220 MIDLAND AVE
10254518,MIDLAND CONVENIENCE,Food Store (Convenience/Variety),1057 MIDLAND AVE
10257632,MIDLAND FOOD PRODUCTS,Food Depot,195 REXDALE BLVD
10774502,MIDNIGHT COOKIE,Bake Shop,3 MANOR RD E
10804893,MIDNIGHT COOKIE,Food Take Out,363 CLINTON ST
10753023,MIDNIGHT MARKET,Restaurant,434 COLLEGE ST
10722506,MIDORI RAMEN,Restaurant,412 QUEEN ST W
10761723,MIDORI RAMEN,Restaurant,3700 MIDLAND AVE
10799486,MIDORI RAMEN,Restaurant,5313 YONGE ST
10772774,MIDUODUO NOODLE SOUP,Restaurant,"1571 SANDHURST CRCL, Unit-203"
10684145,MIDWAY BAR -PRINCES' NORTH - CNE 2023,Food Take Out,100 PRINCES BLVD
10771395,MIDWAY COFFEE SHOP,Cafeteria - Public Access,"2340 DUNDAS ST W, Unit-G11"
10773384,MIGENTE COCINA,Restaurant,"356 QUEEN ST E, Bldg-1"
10812753,MIGENTE COCINA,Food Take Out,"823 DUNDAS ST W, Unit-MAIN FLOOR"
10666763,MIGHT & MAIN,Restaurant,126 MAIN ST
10796373,MIGHTY BIRD,Food Take Out,65 FRONT ST W
10528011,MIGHTY KIDS,Child Care - Food Preparation,14 VERRAL AVE
10770362,MIK CAFE,Restaurant,"577 BURNHAMTHORPE RD, Bldg-3"
10731547,MIKA'S KITCHEN INC.,Commissary,5000 YONGE ST
10652000,MIKAKU,Restaurant,"6180 YONGE ST, Bldg-6180"
10188196,MIKE & MATT'S WINGPORIUM SPORTSBAR,Restaurant,"1000 ISLINGTON AVE, Unit-2"
9010129,MIKE'S FISH MARKET,Fish Shop,"93 FRONT ST E, Unit-2628"
10517516,MIKE'S FISH MARKET,Supermarket,"2901 BAYVIEW AVE, Unit-133"
10583117,MIKE'S FISH MARKET,Fish Shop,1539 AVENUE RD
10367710,MIKE'S HOT DOG,Hot Dog Cart,55 JOHN ST
10747429,MIKE'S NO FRILLS,Supermarket,4473 KINGSTON RD
10762709,MIKE'S NO FRILLS,Supermarket,222 LANSDOWNE AVE
10593378,MIKE'S SMOKE SHOP,Food Store (Convenience/Variety),"1530 ALBION RD, UNIT-97A"
10743954,MIKEY'S SMASH BURGERS,Food Court Vendor,65 FRONT ST W
10542310,MIKU,Restaurant,20 BAY ST
10250210,MILAGRO RESTAURANT AND CANTINA,Restaurant,50 JOHN ST
9420567,MILANO'S PIZZA,Food Take Out,3886 BLOOR ST W
10758400,MILD AFRO LOUNGE,Restaurant,1116 DUNDAS ST W
10312078,MILDRED'S TEMPLE KITCHEN,Restaurant,85 HANNA AVE
9007762,MILES NADAL J.C.C. NURSERY SCHOOL,Child Care - Catered,750 SPADINA AVE
10775980,MILESTONE'S,Restaurant,646 DIXON RD
10491722,MILESTONES STC,Restaurant,300 BOROUGH DR
9010148,MILITARY TRAIL P.S. SNACK PROGRAM & BREAKFAST,Student Nutrition Site,701 MILITARY TRL
9010155,MILK 'N' HONEY,Restaurant,3457 BATHURST ST
10518907,MILK AND VARIETY,Food Store (Convenience/Variety),774 ST CLAIR AVE W
10548907,MILK MART,Food Store (Convenience/Variety),441 ROGERS RD
10672540,MILK MART CONVENIENCE,Food Store (Convenience/Variety),1034 PAPE AVE
10682412,MILK PLUS,Food Store (Convenience/Variety),"1909 ELLESMERE RD, Unit-4"
10261393,MILK'S PLUS,Food Store (Convenience/Variety),3312 DANFORTH AVE
10636782,MILKCOW CAFE,Ice Cream / Yogurt Vendors,2651 YONGE ST
10761177,MILKY LANE CAFE,Restaurant,876 MARKHAM RD
10660498,MILKY'S,Food Take Out,760 DUNDAS ST W
10769111,MILKY'S,Food Take Out,"28 BATHURST ST, Unit-1-106/107"
10803189,MILKY'S,Food Take Out,1243 DUNDAS ST W
10251751,MILL STREET BREW PUB,Restaurant,"55 MILL ST, Unit-63"
10814172,MILL STREET BREWERY - 107,Food Take Out,1 BLUE JAYS WAY
9010159,MILL VALLEY CHILD CARE CENTRE,Child Care - Food Preparation,411 MILL RD
10369058,MILLENIUM BAKE HOUSE,Bakery,"501 PASSMORE AVE, Unit-21"
10618057,MILLER & SMITH,Food Depot,33 CONNELL CRT
10402638,MILLER TAVERN,Restaurant,33 BAY ST
10538951,MILLIE PATISSERIE & CREAMERY,Restaurant,36 CHARLOTTE ST
10205427,MILLION DOLLAR,Food Store (Convenience/Variety),1094 ST CLAIR AVE W
10427267,MILLWOOD BREAD & BUTTER,Restaurant,507 MOUNT PLEASANT RD
9010177,MILLWOOD JUNIOR Y,Child Care - Catered,222 MILL RD
10784141,MILNE VALLEY MIDDLE SCHOOL,Student Nutrition Site,"100 UNDERHILL DR, Rm-KITCHEN"
10760952,MILOU,Restaurant,1375 DUNDAS ST W
10813004,MELRICK'S,Bake Shop,371 WILSON AVE
10599324,MILVAN BAKERY,Restaurant,122 MILLWICK DR
10756587,MIMI,Restaurant,265 DAVENPORT RD
10587496,MIMI' CONVENIENCE,Food Store (Convenience/Variety),1686 DANFORTH AVE
9010185,MIMICO ARENA,Refreshment Stand (Stationary),31 DRUMMOND ST
10393178,MIMICO BAGEL & COFFEE,Restaurant,2391 LAKE SHORE BLVD W
10765008,MIMICO CONVENIENCE PLUS,Food Store (Convenience/Variety),176 ROYAL YORK RD
9010190,MIMICO CRUISING CLUB,Private Club,200 HUMBER BAY PARK RD W
10591313,MIMICO PUB & GRILL,Restaurant,349 ROYAL YORK RD
10766359,MIN RONG TRADING,Food Depot,"31 WINDSOR ST, Unit-6"
9418778,MIN-A-MART,Food Store (Convenience/Variety),2087 WESTON RD
10262375,MIN-A-MART,Food Store (Convenience/Variety),284 WILSON AVE
10420775,MIN-A-MART,Food Store (Convenience/Variety),723 PAPE AVE
10696405,MIN-A-MART 2114,Food Store (Convenience/Variety),730 ST CLARENS AVE
10717664,MINAMI RESTAURANT TORONTO,Restaurant,"225 KING ST W, Unit-100"
10805458,MINAMI SUSHI,Food Take Out,"28 FINCH AVE W, Unit-113"
10513854,MINDWERX 4 KIDS,Child Care - Catered,3825 BLOOR ST W
10677711,MINERAL CAFE,Restaurant,1027 YONGE ST
10762029,MINERVA TIFFINS,Restaurant,"16 LEBOVIC AVE, Unit-B11"
10787004,SAKE SUSHI,Restaurant,1662 EGLINTON AVE W
10374521,MING'S NOODLE CAFE,Restaurant,"3447 KENNEDY RD, Unit-103"
9397015,MINH PHAT TRADING CO. LTD.,Food Depot,16 DUBLIN ST
9010217,MINI BAR TAKEOUT,Food Take Out,116 SPADINA AVE
10767675,MINI MART,Food Store (Convenience/Variety),838 ROSELAWN AVE
9420245,MINI TIMS,Food Take Out,1750 FINCH AVE E
10735017,MINIA'S  TAKE OUT AND CATERING,Food Take Out,1778 EGLINTON AVE W
10653501,MINISO,Food Store (Convenience/Variety),"220 YONGE ST, Unit-H011"
10562216,MINISTRY OF TRANSPORT,Cafeteria - Private Access,145 SIR WILLIAM HEARST AVE
10803729,MIO SUSHI-ARIA SUSHI,Restaurant,"626 QUEEN ST W, Unit-626"
